状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月日线+周线,SH.688217,睿昂基因,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据要素 / 人工智能,MACD绿柱扩大_零上,2026-05-26,26.9,MACD绿柱扩大_零上,2026-05-29,25.16,29.75,15.3
近1月日线+周线,SH.688543,国科军工,军工装备产业链:商业航天/卫星互联网 / AI算力/数据中心产业链,军工装备产业链 / 商业航天/卫星互联网 / 商业航天 / 航天航空；AI算力/数据中心产业链 / AI应用/智能体 / 安防概念,MACD绿柱缩小_零下,2026-05-25,47.66,MACD绿柱扩大_零上,2026-05-29,43.25,30,15.3
近1月日线+周线,SH.603633,徕木股份,消费电子/华为链 / 半导体产业链 / 通信网络/5G产业链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装；半导体产业链 / 晶圆制造 / 中芯概念；通信网络/5G产业链 / 通信设备/网络建设 / 毫米波概念,MACD绿柱扩大_零上,2026-05-21,7.66,MACD绿柱缩小_零下,2026-05-22,8.05,30,15
近1月日线+周线,SH.688608,恒玄科技,半导体产业链 / 消费电子/华为链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念；消费电子/华为链 / 消费电子/华为链 / 消费电子概念 / AI眼镜 / 荣耀概念 / 无线耳机；半导体产业链 / 芯片设计 / 数字芯片设计 / 国产芯片,MACD绿柱扩大_零上,2026-05-29,166.71,MACD绿柱缩小_零下,2026-05-08,178.96,27.6,13.7
近1月日线+周线,SZ.301229,纽泰格,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,一买,2026-05-29,14.41,MACD绿柱缩小_零下,2026-05-15,17.25,30,13.7
近1月日线+周线,SZ.300447,全信股份,军工装备产业链:航空航天/船舶 / 军工装备产业链:商业航天/卫星互联网 / 光模块/CPO产业链,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 大飞机；军工装备产业链 / 商业航天/卫星互联网 / 空间站概念 / 卫星互联网 / 北斗导航；光模块/CPO产业链 / 光模块/CPO / 光纤概念,MACD绿柱扩大_零上,2026-05-19,18.68,MACD绿柱扩大_零上,2026-05-29,15.68,28,13.1
近1月日线+周线,SZ.300045,华力创通,军工装备产业链:航空航天/船舶 / 军工装备产业链:商业航天/卫星互联网 / AI算力/数据中心产业链,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 大飞机；军工装备产业链 / 商业航天/卫星互联网 / 空间站概念 / 卫星互联网 / 北斗导航；AI算力/数据中心产业链 / AI应用/智能体 / 元宇宙概念 / 数字孪生,MACD绿柱扩大_零上,2026-05-26,21.26,MACD绿柱缩小_零下,2026-05-22,22.45,30,11.6
近1月日线+周线,SH.688592,司南导航,通信网络/5G产业链 / 军工装备产业链:商业航天/卫星互联网 / 半导体产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备；军工装备产业链 / 商业航天/卫星互联网 / 卫星互联网 / 北斗导航；半导体产业链 / 芯片设计 / 国产芯片,MACD绿柱扩大_零上,2026-05-25,42.65,MACD绿柱扩大_零上,2026-05-29,38.17,35,10.9
近1月日线+周线,SZ.300287,飞利信,AI算力/数据中心产业链 / 军工装备产业链:商业航天/卫星互联网 / 光模块/CPO产业链,AI算力/数据中心产业链 / AI应用/智能体 / 时空大数据 / Web3.0 / 元宇宙概念 / 智慧政务；AI算力/数据中心产业链 / AI服务器/数据中心 / 东数西算 / 边缘计算 / 网络安全；军工装备产业链 / 商业航天/卫星互联网 / 北斗导航,MACD绿柱扩大_零上,2026-05-27,4.12,MACD绿柱缩小_零下,2026-05-15,4.58,30,10.5
近1月日线+周线,SZ.301315,威士顿,AI算力/数据中心产业链 / 机器人/自动化产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / ERP概念 / 数字经济 / 工业互联；AI算力/数据中心产业链 / 国产算力/华为生态 / 国产软件；机器人/自动化产业链 / 自动化/机器人 / 机器视觉,MACD绿柱扩大_零上,2026-05-25,49.26,MACD绿柱缩小_零下,2026-05-22,50.03,30,8.2
近1月日线+周线,SZ.300413,芒果超媒,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI语料 / 虚拟数字人 / 元宇宙概念；AI算力/数据中心产业链 / AI服务器/数据中心 / 多模态AI / AIGC概念,一买,2026-05-28,17.07,MACD绿柱缩小_零下,2026-05-15,19.33,28,7.6
近1月日线+周线,SH.688251,井松智能,机器人/自动化产业链 / AI算力/数据中心产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 机器人概念；AI算力/数据中心产业链 / AI应用/智能体 / 数字孪生 / 人工智能,MACD绿柱缩小_零下,2026-05-22,29.1,MACD绿柱扩大_零上,2026-05-29,25.4,30,5.9
近1月日线+周线,SH.600846,同济科技,半导体产业链,半导体产业链 / 芯片设计 / EDA概念,MACD绿柱扩大_零上,2026-05-25,12.16,MACD绿柱缩小_零下,2026-05-22,12.15,31.5,4.5
近1月日线+周线,SH.688618,三旺通信,通信网络/5G产业链 / AI算力/数据中心产业链 / 机器人/自动化产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信设备 / 通信网络设备及器件；AI算力/数据中心产业链 / AI应用/智能体 / 工业互联；AI算力/数据中心产业链 / AI服务器/数据中心 / 边缘计算,MACD绿柱扩大_零上,2026-05-29,35.75,缺口买:普通,2026-05-15,42.16,26.25,4.5
近1月日线+周线,SZ.300736,百邦科技,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / AI应用/智能体 / 区块链；消费电子/华为链 / 消费电子/华为链 / 苹果概念,MACD绿柱扩大_零上,2026-05-29,34.09,缺口买:普通,2026-05-15,37.41,26.25,4.3
近1月日线+周线,SH.601698,中国卫通,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航天装备Ⅲ / 航天装备Ⅱ / 低空经济 / 卫星互联网,MACD绿柱扩大_零上,2026-05-25,33.4,MACD绿柱扩大_零上,2026-05-29,30.1,35,3.9
近1月日线+周线,SZ.300192,科德教育,半导体产业链,半导体产业链 / 芯片设计 / AI芯片,MACD绿柱扩大_零上,2026-05-21,17.85,MACD绿柱扩大_零上,2026-05-29,16.82,26.25,2.3
近1月日线+周线,SZ.301167,建研设计,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 智慧城市,MACD绿柱扩大_零上,2026-05-27,15.66,MACD绿柱扩大_零上,2026-05-29,15.27,29.75,2.1
近1月日线+周线,SH.688109,品茗科技,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 工业互联；AI算力/数据中心产业链 / 国产算力/华为生态 / 华为昇腾 / 国产软件；消费电子/华为链 / 消费电子/华为链 / AI眼镜,背驰买,2026-05-22,76,MACD绿柱扩大_零上,2026-05-29,77,22.75,1.8
近1月日线+周线,SZ.300292,吴通控股,通信网络/5G产业链 / AI算力/数据中心产业链 / 消费电子/华为链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 毫米波概念；AI算力/数据中心产业链 / AI服务器/数据中心 / 边缘计算；消费电子/华为链 / 消费电子/华为链 / 鸿蒙概念,MACD绿柱扩大_零上,2026-05-29,5.39,缺口买:普通,2026-05-15,6.55,33.25,1.7
近1月日线+周线,SZ.300588,熙菱信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 时空大数据 / 数字经济 / 安防概念；AI算力/数据中心产业链 / AI服务器/数据中心 / 网络安全,MACD绿柱缩小_零下,2026-05-29,19.46,MACD绿柱扩大_零上,2026-05-29,19.46,30,1.7
近1月日线+周线,SH.688316,青云科技,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / AI服务器/数据中心 / 算力概念 / 边缘计算；AI算力/数据中心产业链 / 算力租赁/智算云服务 / 云计算；AI算力/数据中心产业链 / 国产算力/华为生态 / 信创,MACD绿柱扩大_零上,2026-05-26,68.85,MACD绿柱扩大_零上,2026-05-29,61.86,28,1.6
近1月日线+周线,SH.600392,盛和资源,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 苹果概念,MACD绿柱扩大_零上,2026-05-21,23.07,MACD绿柱扩大_零上,2026-05-29,21.89,28,0.7
近1月日线+周线,SZ.300650,太龙股份,消费电子/华为链 / AI算力/数据中心产业链 / 机器人/自动化产业链,消费电子/华为链 / 消费电子/华为链 / 消费电子概念 / MiniLED / 无线耳机 / LED概念；AI算力/数据中心产业链 / AI应用/智能体 / 元宇宙概念；机器人/自动化产业链 / 自动化/机器人 / 传感器,MACD绿柱扩大_零上,2026-05-27,14.96,MACD绿柱缩小_零下,2026-05-22,16.05,30,0.5
近1月日线+周线,SH.688515,裕太微,半导体产业链 / 消费电子/华为链 / 机器人/自动化产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 汽车芯片 / 国产芯片；消费电子/华为链 / 消费电子/华为链 / 华为概念 / 小米概念；机器人/自动化产业链 / 自动化/机器人 / 机器人概念,MACD绿柱扩大_零上,2026-05-29,191.53,缺口买:普通,2026-05-15,206.5,24.5,-0.4
近1月日线+周线,SZ.300688,创业黑马,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 智谱AI概念 / 元宇宙概念 / 区块链；AI算力/数据中心产业链 / AI服务器/数据中心 / ChatGPT概念；AI算力/数据中心产业链 / 算力租赁/智算云服务 / 阿里概念,MACD绿柱扩大_零上,2026-05-29,24.89,MACD绿柱缩小_零下,2026-05-22,25.93,30,-0.6
近1月日线+周线,SH.603111,康尼机电,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联,MACD绿柱扩大_零上,2026-05-19,6.74,MACD绿柱缩小_零下,2026-05-15,6.68,30,-1.6
近1月日线+周线,SZ.300594,朗进科技,半导体产业链 / 液冷/热管理产业链,半导体产业链 / 第三代半导体 / IGBT概念；液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,一买 / MACD绿柱缩小_零下,2026-05-27,16.82,MACD绿柱扩大_零上,2026-05-29,17.25,30,-1.6
近1月日线+周线,SZ.002149,西部材料,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 通用航空,MACD绿柱扩大_零上,2026-05-29,60.06,缺口买:普通,2026-05-08,72.44,29.75,-3.7
近1月日线+周线,SZ.002117,东港股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 财税数字化 / 数据确权 / Web3.0,一买 / MACD绿柱扩大_零上,2026-05-28,9.1,MACD绿柱缩小_零下,2026-05-22,9.7,30,-5.9
近1月日线+周线,SH.603611,诺力股份,机器人/自动化产业链 / AI算力/数据中心产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械 / 工程机械整机 / 新型工业化；AI算力/数据中心产业链 / AI应用/智能体 / 工业互联,一买,2026-05-28,17.57,MACD绿柱缩小_零下,2026-05-22,18.75,30,-7.3
近1月日线+周线,SH.603321,梅轮电梯,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联,MACD绿柱扩大_零上,2026-05-20,7.36,MACD绿柱缩小_零下,2026-05-15,7.37,30,-8.9
近1月日线+周线,SH.920553,凯腾精工,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,一买,2026-05-27,7.14,MACD绿柱缩小_零下,2026-05-22,8.17,29.1,-9.8
近1月日线+周线,SZ.300389,艾比森,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / 显示技术,MACD绿柱缩小_零下,2026-05-28,14.77,MACD绿柱扩大_零上,2026-05-22,15.15,30,-9.8
近1月日线+周线,SZ.301330,熵基科技,AI算力/数据中心产业链 / 机器人/自动化产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 数据安全 / AI智能体 / 安防概念；AI算力/数据中心产业链 / AI服务器/数据中心 / 多模态AI / AIGC概念 / 电子身份证 / 生物识别；AI算力/数据中心产业链 / 国产算力/华为生态 / 信创,MACD绿柱缩小_零下,2026-05-20,30.36,MACD绿柱扩大_零上,2026-05-29,27.2,30,-9.9
近1月日线+周线,SZ.300487,蓝晓科技,半导体产业链,半导体产业链 / 第三代半导体 / 第四代半导体；半导体产业链 / 存储芯片 / 存储芯片,MACD绿柱缩小_零下,2026-05-27,59.87,MACD绿柱扩大_零上,2026-05-29,59.99,30,-10.5
近1月日线+周线,SZ.300042,朗科科技,消费电子/华为链 / AI算力/数据中心产业链 / 半导体产业链,消费电子/华为链 / 消费电子/华为链 / AI眼镜；AI算力/数据中心产业链 / 国产算力/华为生态 / 华为昇腾；半导体产业链 / 存储芯片 / 存储芯片,MACD绿柱扩大_零上,2026-05-29,58.69,缺口买:持续,2026-05-08,63.78,22.75,-10.8
近1月日线+周线,SZ.300290,荣科科技,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / 算力租赁/智算云服务 / 云计算；消费电子/华为链 / 消费电子/华为链 / 鸿蒙概念,MACD绿柱扩大_零上,2026-05-25,14.68,MACD绿柱缩小_零下,2026-05-08,16.6,33.25,-11
近1月日线+周线,SH.688556,高测股份,机器人/自动化产业链 / 半导体产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 机器人概念；半导体产业链 / 第三代半导体 / 第三代半导体；半导体产业链 / 晶圆制造 / 半导体概念,MACD绿柱扩大_零上,2026-05-26,12.91,MACD绿柱扩大_零上,2026-05-29,11.93,24.5,-12.8
近1月日线+周线,SZ.300043,星辉娱乐,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 元宇宙概念,一买,2026-05-28,4.65,MACD绿柱扩大_零上,2026-05-22,5.04,28,-14.8
近1月日线+周线,SH.600094,大名城,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 算力概念,MACD绿柱扩大_零上,2026-05-29,4.38,MACD绿柱扩大_零上,2026-05-29,4.38,35,-16.1
近1月日线+周线,SH.688004,博汇科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据安全 / 数字孪生 / 区块链 / 大数据；AI算力/数据中心产业链 / 国产算力/华为生态 / 信创 / 国产软件,MACD绿柱扩大_零上,2026-05-27,21.5,MACD绿柱缩小_零下,2026-05-08,24.29,30,-16.1
近1月日线+周线,SH.688636,智明达,军工装备产业链:航空航天/船舶 / 军工装备产业链:商业航天/卫星互联网 / AI算力/数据中心产业链,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 无人机；军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 商业航天；AI算力/数据中心产业链 / 国产算力/华为生态 / 华为昇腾,MACD绿柱扩大_零上,2026-05-20,41.49,MACD绿柱扩大_零上,2026-05-22,40.69,29.75,-16.1
近1月日线+周线,SH.600343,航天动力,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网,MACD绿柱扩大_零上,2026-05-26,29.86,MACD绿柱扩大_零上,2026-05-29,26.15,28,-17.2
近1月日线+周线,SZ.300213,佳讯飞鸿,通信网络/5G产业链 / AI算力/数据中心产业链 / 军工装备产业链:商业航天/卫星互联网,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 其他通信设备 / 通信 / 通信设备；AI算力/数据中心产业链 / AI应用/智能体 / 数据安全 / 元宇宙概念 / 安防概念；AI算力/数据中心产业链 / AI服务器/数据中心 / 边缘计算 / 百度概念,MACD绿柱扩大_零上,2026-05-28,7.87,MACD绿柱缩小_零下,2026-05-22,8.11,31.5,-17.3
近1月日线+周线,SH.600410,华胜天成,AI算力/数据中心产业链 / 消费电子/华为链 / 机器人/自动化产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / 时空大数据 / 智慧政务 / 工业互联；AI算力/数据中心产业链 / AI服务器/数据中心 / 算力概念 / 网络安全；AI算力/数据中心产业链 / 算力租赁/智算云服务 / 阿里概念 / 云计算,MACD绿柱缩小_零下,2026-05-20,22.24,MACD绿柱扩大_零上,2026-05-29,18.96,30,-17.9
近1月日线+周线,SZ.002651,利君股份,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ,一买,2026-05-28,8.11,MACD绿柱缩小_零下,2026-05-15,9.26,30,-18.2
近1月日线+周线,SZ.002322,理工能科,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数字孪生,一买 / MACD绿柱缩小_零下,2026-05-28,11.14,MACD绿柱扩大_零上,2026-05-29,11.25,30,-18.3
近1月日线+周线,SZ.300807,天迈科技,AI算力/数据中心产业链 / 军工装备产业链:商业航天/卫星互联网,AI算力/数据中心产业链 / AI应用/智能体 / ERP概念 / 工业互联 / 智慧城市；军工装备产业链 / 商业航天/卫星互联网 / 北斗导航；AI算力/数据中心产业链 / AI服务器/数据中心 / 百度概念,MACD绿柱扩大_零上,2026-05-22,49,MACD绿柱扩大_零上 / 缺口买:普通,2026-05-29,44.9,31.5,-19.9
