状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月仅日线,SZ.301279,金道科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械器件 / 工程机械 / 机器人执行器 / 减速器,MACD绿柱扩大_零上,2026-05-29,22.97,,,,24.5,59.8
近1月仅日线,SZ.000823,超声电子,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,二买 / MACD绿柱扩大_零上 / 形态:头肩底,2026-05-22,16.39,,,,34.1,59.1
近1月仅日线,SZ.002384,东山精密,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,MACD绿柱扩大_零上,2026-05-29,213.05,,,,31.5,59.1
近1月仅日线,SH.603110,东方材料,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念 / 算力概念 / 数据中心 / 算力行业 / 算力,MACD绿柱扩大_零上,2026-05-29,22.12,,,,35,59
近1月仅日线,SH.600183,生益科技,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,200日新高突破,2026-06-01,135.63,,,,58.495,58.495
近1月仅日线,SZ.000768,中航西飞,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 通用航空 / 航天航空,一买,2026-05-26,21.36,,,,28,58.3
近1月仅日线,SZ.002913,奥士康,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,MACD绿柱扩大_零上,2026-05-21,52.53,,,,29.75,58.1
近1月仅日线,SZ.300964,本川智能,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,200日新高突破,2026-06-01,106.5,,,,57.886,57.886
近1月仅日线,SZ.000409,云鼎科技,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 北斗导航,一买,2026-05-22,9.35,,,,28,57.8
近1月仅日线,SZ.001314,亿道信息,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 空间计算 / 混合现实,三买 / 趋势买 / 200日新高突破,2026-06-01,64.46,,,,57.517,57.517
近1月仅日线,SZ.300050,世纪鼎利,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信 / UWB概念,MACD绿柱扩大_零上,2026-05-28,7.38,,,,31.5,56.8
近1月仅日线,SZ.301079,邵阳液压,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械器件 / 工程机械,MACD绿柱扩大_零上,2026-05-22,40.19,,,,29.75,56.8
近1月仅日线,SZ.301189,奥尼电子,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 品牌消费电子 / 消费电子,200日新高突破,2026-06-01,108.56,,,,56.604,56.604
近1月仅日线,SZ.300303,聚飞光电,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / MicroLED / MiniLED,MACD绿柱扩大_零上,2026-05-29,8.74,,,,31.5,56.6
近1月仅日线,SH.688620,安凯微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念,MACD绿柱扩大_零上,2026-05-29,12.35,,,,28,56.5
近1月仅日线,SZ.300557,理工光科,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 传感器,MACD绿柱扩大_零上,2026-05-29,33.58,,,,24.5,56.5
近1月仅日线,SZ.301226,祥明智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,二买,2026-05-22,37.78,,,,34.1,56.2
近1月仅日线,SZ.300091,*ST金灵,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 发电机概念,MACD绿柱缩小_零下 / MACD绿柱扩大_零上,2026-05-29,2.93,,,,35,55.8
近1月仅日线,SZ.300319,麦捷科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 被动元件 / 被动元件概念,200日新高突破,2026-06-01,15.46,,,,55.493,55.493
近1月仅日线,SZ.002897,意华股份,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件 / 6G概念,趋势买,2026-05-22,65.2,,,,21,55.4
近1月仅日线,SH.603052,可川科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / AI眼镜 / 混合现实,MACD绿柱扩大_零上,2026-05-29,95.14,,,,33.25,55.2
近1月仅日线,SH.600100,同方股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI语料 / 数据要素 / 数字经济 / 安防概念 / 大数据,MACD绿柱扩大_零上,2026-05-28,8.18,,,,31.5,55.1
近1月仅日线,SZ.300752,隆利科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / AI眼镜 / MiniLED,MACD绿柱扩大_零上,2026-05-22,19.72,,,,29.75,55.1
近1月仅日线,SH.600203,福日电子,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 荣耀概念 / 柔性屏(折叠屏),MACD绿柱扩大_零上,2026-05-22,12.32,,,,29.75,54.9
近1月仅日线,SZ.300095,华伍股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器人执行器,MACD绿柱扩大_零上,2026-05-29,9.14,,,,29.75,54.7
近1月仅日线,SZ.300408,三环集团,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 被动元件 / 被动元件概念 / MLCC / 智能穿戴,200日新高突破,2026-06-01,125.63,,,,54.674,54.674
近1月仅日线,SH.688548,广钢气体,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,MACD绿柱扩大_零上,2026-05-29,27.7,,,,26.25,54.5
近1月仅日线,SZ.002881,美格智能,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信设备,二买,2026-05-18,40.31,,,,42.9,54.3
近1月仅日线,SH.603002,宏昌电子,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,MACD绿柱扩大_零上,2026-05-21,15.12,,,,28,54.2
近1月仅日线,SH.603638,艾迪精密,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械 / 工程机械器件 / 工程机械 / 减速器 / 工程机械概念,MACD绿柱扩大_零上,2026-05-29,21.89,,,,26.25,54.1
近1月仅日线,SH.688230,芯导科技,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,MACD绿柱扩大_零上,2026-05-29,68.04,,,,24.5,53.8
近1月仅日线,SZ.300454,深信服,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 英伟达概念 / 网络安全,MACD绿柱扩大_零上,2026-05-29,106.94,,,,35,52.9
近1月仅日线,SZ.300442,润泽科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务,MACD绿柱扩大_零上,2026-05-29,83.87,,,,29.75,52.7
近1月仅日线,SZ.300489,光智科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件,三买 / 缺口买:普通,2026-05-29,148.24,,,,40,52.6
近1月仅日线,SH.601882,海天精工,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,MACD绿柱扩大_零上,2026-05-29,21.64,,,,28,52.3
近1月仅日线,SH.688227,品高股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念 / 算力概念,MACD绿柱扩大_零上,2026-05-22,90.05,,,,29.75,51.9
近1月仅日线,SH.688045,必易微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,MACD绿柱扩大_零上,2026-05-29,63.86,,,,24.5,51.7
近1月仅日线,SZ.000062,深圳华强,半导体产业链,半导体产业链 / 芯片设计 / 华为海思,MACD绿柱扩大_零上,2026-05-29,29.14,,,,24.5,51.6
近1月仅日线,SH.688141,杰华特,半导体产业链,半导体产业链 / 芯片设计 / 模拟芯片设计 / 汽车芯片,MACD绿柱扩大_零上,2026-05-29,95.66,,,,29.75,51.1
近1月仅日线,SZ.000678,襄阳轴承,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,MACD绿柱扩大_零上,2026-05-28,11.85,,,,29.75,51.1
近1月仅日线,SZ.000158,常山北明,AI算力/数据中心产业链,AI算力/数据中心产业链 / 国产算力/华为生态 / 华为昇腾,一买,2026-05-22,15.12,,,,28,51
近1月仅日线,SZ.300281,金明精机,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,MACD绿柱扩大_零上,2026-05-29,7.3,,,,28,50.9
近1月仅日线,SH.688668,鼎通科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件,三买,2026-05-07,209.59,,,,40,50.8
近1月仅日线,SH.688380,中微半导,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计 / 汽车芯片 / 国产芯片,MACD绿柱扩大_零上,2026-05-29,46,,,,24.5,50.6
近1月仅日线,SZ.300223,北京君正,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计 / 汽车芯片,缺口买:普通,2026-05-27,160.01,,,,1.75,50.6
近1月仅日线,SZ.301378,通达海,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / AI应用 / 数据要素 / 智慧政务,MACD绿柱扩大_零上,2026-05-28,30.37,,,,31.5,50.5
近1月仅日线,SZ.300285,国瓷材料,半导体产业链,半导体产业链 / 材料/光刻胶 / 电子化学品Ⅲ / 电子化学品Ⅱ,200日新高突破,2026-06-01,51.6,,,,49.914,49.914
近1月仅日线,SH.603025,大豪科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 量子科技 / 网络安全,MACD绿柱扩大_零上,2026-05-29,15.47,,,,31.5,49.8
近1月仅日线,SH.688028,沃尔德,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人 / 工业母机,二买 / 三买 / MACD绿柱扩大_零上,2026-05-22,125.21,,,,42.9,49.5
近1月仅日线,SH.688600,皖仪科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,MACD绿柱扩大_零上,2026-05-26,26.17,,,,29.75,49.5
近1月仅日线,SH.688337,普源精电,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,三买,2026-05-13,57.5,,,,40,49.4
近1月仅日线,SZ.300865,大宏立,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工程机械概念,MACD绿柱扩大_零上,2026-05-29,27.26,,,,31.5,49.3
近1月仅日线,SH.600520,三佳科技,半导体产业链,半导体产业链 / 晶圆制造 / 半导体封装模具及设备行业,缺口买:普通,2026-05-26,36.82,,,,1.75,48.8
近1月仅日线,SZ.002222,福晶科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件 / 被动元件概念 / 增强现实,MACD绿柱扩大_零上,2026-05-29,100.56,,,,29.75,48.8
近1月仅日线,SZ.002436,兴森科技,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,200日新高突破,2026-06-01,38.62,,,,48.731,48.731
近1月仅日线,SH.600562,国睿科技,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 大飞机 / 军民融合,MACD绿柱缩小_零下 / MACD绿柱扩大_零上,2026-05-29,23.88,,,,30,48.7
近1月仅日线,SZ.300897,山科智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 传感器,MACD绿柱扩大_零上,2026-05-29,17.39,,,,26.25,48.6
近1月仅日线,SZ.002888,惠威科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 品牌消费电子 / 消费电子 / 无线耳机,MACD绿柱扩大_零上,2026-05-29,18.31,,,,22.75,48.1
近1月仅日线,SZ.300996,普联软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / AI应用 / 财税数字化 / 数据要素 / ERP概念,MACD绿柱扩大_零上,2026-05-29,11.83,,,,29.75,48.1
近1月仅日线,SZ.301611,珂玛科技,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,MACD绿柱扩大_零上,2026-05-29,92.54,,,,24.5,48.1
近1月仅日线,SZ.301598,博科测试,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 飞行汽车(eVTOL) / 无人机,MACD绿柱扩大_零上,2026-05-29,58.02,,,,28,47.8
近1月仅日线,SZ.001267,汇绿生态,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件,MACD绿柱扩大_零上,2026-05-29,57.94,,,,33.25,47.5
近1月仅日线,SZ.300302,同有科技,半导体产业链,半导体产业链 / 存储芯片 / 存储芯片,趋势买,2026-05-26,44.61,,,,21,46.3
近1月仅日线,SZ.002843,泰嘉股份,消费电子/华为链,消费电子/华为链 / 端侧AI/AI终端 / AIPC,MACD绿柱扩大_零上,2026-05-29,22.44,,,,29.75,46
近1月仅日线,SH.688099,晶晨股份,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计 / AI芯片 / 国产芯片,MACD绿柱扩大_零上,2026-05-29,105.9,,,,29.75,45.9
近1月仅日线,SZ.002389,航天彩虹,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 航天航空,一买,2026-05-28,19.35,,,,28,45.6
近1月仅日线,SZ.301396,宏景科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 财税数字化 / 智慧政务 / AI智能体 / 智慧城市,MACD绿柱扩大_零上,2026-05-29,175.8,,,,29.75,45.6
近1月仅日线,SZ.001298,好上好,半导体产业链,半导体产业链 / 芯片设计 / 华为海思,MACD绿柱扩大_零上,2026-05-29,21.35,,,,29.75,45.5
近1月仅日线,SZ.300756,金马游乐,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 元宇宙概念,MACD绿柱扩大_零上,2026-05-22,35.486,,,,35,45.5
近1月仅日线,SZ.300382,斯莱克,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,MACD绿柱扩大_零上,2026-05-25,16.08,,,,28,45
近1月仅日线,SZ.300582,英飞特,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / LED概念,MACD绿柱扩大_零上,2026-05-29,14.63,,,,22.75,44.4
近1月仅日线,SZ.300264,佳创视讯,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 虚拟数字人 / 元宇宙概念,MACD绿柱扩大_零上,2026-05-29,8.24,,,,22.75,43.5
近1月仅日线,SZ.300720,海川智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,MACD绿柱扩大_零上,2026-05-29,63,,,,35,43
近1月仅日线,SH.603819,神力股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,MACD绿柱扩大_零上,2026-05-29,13.1,,,,31.5,42.7
近1月仅日线,SZ.300211,*ST亿通,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信,MACD绿柱扩大_零上,2026-05-29,8.45,,,,31.5,42.7
近1月仅日线,SZ.300757,罗博特科,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 英伟达概念 / 边缘计算,二买,2026-05-21,520.71,,,,34.1,42.5
近1月仅日线,SZ.301132,满坤科技,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,背驰买,2026-05-22,35.01,,,,26.25,42.5
近1月仅日线,SH.688693,锴威特,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念,MACD绿柱扩大_零上,2026-05-29,113.78,,,,33.25,42.1
近1月仅日线,SZ.301428,世纪恒通,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信服务 / 通信应用增值服务 / 通信 / ETC,一买,2026-05-29,30.35,,,,28,41.5
近1月仅日线,SZ.300075,数字政通,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 元宇宙概念 / 智慧政务 / 数字孪生 / 安防概念,MACD绿柱扩大_零上,2026-05-29,12.68,,,,33.25,41.3
近1月仅日线,SZ.300762,上海瀚讯,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合,MACD绿柱扩大_零上,2026-05-28,36.55,,,,31.5,41.3
近1月仅日线,SZ.301603,乔锋智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / 工业母机,MACD绿柱扩大_零上,2026-05-29,126.63,,,,31.5,40.4
近1月仅日线,SZ.301391,卡莱特,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / MicroLED / 虚拟现实 / LED概念,MACD绿柱扩大_零上,2026-05-26,70.66,,,,35,40.1
近1月仅日线,SZ.002796,世嘉科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件,MACD绿柱缩小_零下 / MACD绿柱扩大_零上,2026-05-26,53.01,,,,30,39.8
近1月仅日线,SZ.300301,ST长方,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / LED / 光学光电子 / LED概念,MACD绿柱扩大_零上,2026-05-21,3.45,,,,29.75,39.5
